,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_Status,Shift,Line
455,63.93181257934906,58.39349114231602,58.728243510056345,,49.206115755942974,46.995340512792964,39.94398624310534,53.60164183945767,44.62354242220184,56.55403829850237,Maintenance,Night,
456,,,,,57.918593103880674,44.293595697998875,58.52468643432951,37.70816402199584,64.5211769918256,50.141492649657586,Maintenance,Evening,Line A
457,44.0358859203112,47.00818227572566,58.089192693927195,44.155447081495616,42.50642310577223,47.78463402416262,38.23037887230032,,44.336054087852766,58.31616786180403,Operational,Morning,Line C
458,52.09470083647773,,49.940452907872704,57.84002779310748,,61.93112945851028,60.21515392781864,59.1891485465833,45.40343227727003,39.20157552218513,Operational,Evening,Line A
459,43.864123946372054,51.962409406667206,55.45786713532355,28.284285952395525,49.9188679838825,51.580892253231845,47.224557436844485,62.91273839015879,54.21780074250871,63.10191908080897,,Evening,Line B
460,47.84039479649768,,66.35066394527519,63.116934492726614,39.07858406571267,47.46323922457619,46.54835294550204,,56.86353555014533,41.61107325974264,Operational,Evening,Line B
461,,29.800726678438636,64.4194500580189,44.87625759323306,50.55863939844497,46.90350286011939,61.46027575013415,21.62493558602621,49.83389657674091,,Faulty,Evening,Line C
462,45.46363612408317,67.26226545635632,41.12670541144229,,53.56252788706084,62.615192525355155,43.32810915222495,42.67031100876241,60.960699074773984,54.253213083301105,Faulty,Morning,Line A
463,34.55062653323242,44.6069498553673,53.86382653848061,58.37764221546589,43.207693468070445,20.85744010183059,55.23223185737033,37.796793100560244,29.826612018775887,21.676740750158594,Operational,Night,Line C
464,58.139808601977414,51.28617450404967,47.74343619287748,63.89024362962762,56.37324683023073,66.16300042721917,36.072645278330036,49.65449376046036,33.83286625051986,47.70617668144533,Operational,Morning,
465,47.513841462333225,,,56.23407138279916,57.03440133138894,71.54928677383143,46.847033447138756,40.58977299333621,52.46083615316409,,Faulty,,Line C
466,64.81960768436537,47.167819610547674,44.3442363212601,,57.18417423471641,48.422530167685146,43.58333179869618,66.6535191762353,41.4383015933825,50.35566074032994,,Night,Line B
467,56.5230615161023,33.686648895829265,54.80260501405925,39.4489232451955,58.227827808340024,40.37348988081024,56.92769031848861,61.05833066294713,58.61436525632805,52.513166482381024,Faulty,Morning,
468,47.686990570703,44.23580423665156,64.71034690817103,43.00504779832357,,56.6536893503283,42.03863196813505,40.499365025338726,35.56395737830235,45.170901605394825,Faulty,Night,Line C
469,49.17284976103507,52.43091727660699,59.51306244299484,55.268979236657934,48.091277804468206,48.0180432362028,55.10157468915183,62.725701629285695,51.263141994832004,45.30869145789591,,,Line C
470,,,56.662696720435235,55.77978523639557,55.773635251066615,48.71340553647944,64.0693474589175,,59.55269237207206,49.61257105010457,Faulty,Morning,Line A
471,,,54.096361186839935,53.56972759266926,50.81278422056199,49.62106918283169,73.88371992870438,61.84256645196173,57.22826894985512,51.11799158203388,Maintenance,Night,Line B
472,60.07157200596669,55.17994776391452,50.26204752774036,46.96435674734085,49.19082662337312,18.295742641219444,52.10600839297642,45.115239198896404,,50.19344070811754,Operational,Night,Line C
473,38.110365804650385,49.501198458718825,39.538789149374956,,52.909473643394854,,42.09118208305435,50.34008096228147,36.34978204573365,57.01494781924715,Faulty,Evening,
474,55.18871180440122,54.95805021027571,,54.14772890788791,66.04339108308596,47.14905742957986,,39.1387370081859,,50.97813293093307,,Night,Line B
475,61.03933546701907,47.43719175748428,47.64083470687876,45.931147554956254,,52.949714557088214,35.027423548213555,62.80939576666728,43.34577701870539,57.21903485438141,Operational,Night,Line A
476,37.30001402606124,,56.719446078144976,53.84202072005897,40.05571478200208,52.495481895980774,38.16943815265611,47.472367449038146,60.29413100955326,57.96701927070742,Operational,Night,Line B
477,50.15182942540433,40.25193424077158,56.455877121741935,50.193812376980254,26.79684401769577,57.826298263165185,49.75767166130308,,,18.232961868039993,Operational,Morning,Line B
478,52.79083858345185,,33.093283723935485,40.21500454133394,77.55217743719902,46.94389385846197,57.30958976376216,43.493401726316165,29.096971011468433,48.297417532040946,Faulty,Evening,Line A
479,47.34395439713895,46.001217613316285,48.853591644936074,52.64268271645636,,,,30.506282446775767,29.496425427157998,57.39180494701568,Operational,Evening,Line A
480,55.07020272135357,49.42604634925964,36.04551495244928,42.920890593259244,47.37253252313496,,42.60971341976767,56.523303381766794,64.27305364289217,45.8056524734145,Operational,Morning,
481,57.56488354316098,,,41.96051585272519,,47.52247581760291,63.20414009783834,,56.27606297561831,47.20492536703466,Maintenance,Night,Line B
482,,48.1614610684079,41.54326895505887,,49.37351777878178,52.41240248406729,50.84505145692862,,59.235086160473685,39.49376678172199,Maintenance,Night,Line A
483,,38.13663572890145,55.87855888137735,56.197387847028686,,50.9297924652941,45.31503886639684,,63.50852330699006,,Faulty,Morning,Line C
484,41.9362307088195,50.756949400050935,56.85589746298416,48.58351413989873,,55.30975661964091,28.217886802685697,44.70533036492992,44.38157900648301,54.79360953429422,,Evening,Line A
485,23.75182943625888,75.49009708717722,55.3102609489421,51.48876803917691,61.81567716419146,73.43654052812624,58.70746644588403,59.4881309647162,51.30690024464382,48.58474246633052,Operational,,Line C
486,45.24204555995099,41.73888008285458,43.12985900300502,36.494440356570166,49.24128549314977,33.153324227736135,51.90916524143711,,51.46935298386688,44.77868429980008,Maintenance,,Line A
487,80.76860370180503,,37.55457499915277,52.32868087426898,43.91993857062676,39.85520273292586,36.599279288760656,54.32216690759254,43.18619764930426,59.678260240252044,Faulty,Night,Line C
488,59.93782214530439,63.739143852114495,41.47613233925897,,56.32454216642301,45.258218248960354,42.28228042607125,,52.27495875732054,56.35967750711738,Operational,Morning,Line C
489,41.77923988172073,37.80715533477806,44.30550225507889,48.75978612610003,39.35779993182651,49.90155191349617,33.114948119315,38.79952577530128,56.70911248276875,56.037905202778944,,,Line B
490,,39.82235690923047,39.72596448473989,46.26731754058686,56.44518491645292,59.28245691344325,45.03468264518031,38.46507574015216,52.678436378663335,41.764650293741504,Maintenance,Morning,Line A
491,,63.252760904370376,,51.579743122514515,37.280809988872775,52.11396567470659,60.626572907875264,46.24366334234465,63.51114089986715,,Operational,,Line A
492,66.63732832143474,53.05243126531353,55.873916998060125,64.1418728833109,54.473939370689756,44.98765892209787,45.514571634721385,52.38554953773739,,48.56741084635807,Maintenance,Night,Line A
493,60.96547118230254,28.087461488347188,65.34482101794515,61.2237421870316,45.40235384169524,55.43390827871809,,62.299903684386834,59.82683142769941,35.99929276816991,Maintenance,Evening,Line C
494,55.87262413464177,47.94372146356752,50.828325705181,42.71828099030184,67.48137069120835,60.40061819902576,42.60228836027033,36.653893930897674,46.14327369022152,54.34502646091306,Maintenance,Evening,Line C
495,52.40205843946223,62.53132824768244,57.89919722180852,59.695690257529066,53.268554006104374,36.1070126978901,,60.600897399086655,49.48477071475354,55.030903686237465,,Evening,Line B
496,46.81251684753867,39.70188151458155,48.766559359538896,53.09047443032654,43.44312280538556,47.64288755143332,40.605367580140175,61.19244917564096,47.05544242411966,64.52755545126183,Faulty,Night,Line C
497,65.28747850540908,49.189540352782565,39.915512674526504,29.141021222666627,35.279629269732084,36.2616517510134,63.784696274615044,,53.896045240919875,27.79578991064874,Operational,,Line A
498,,58.87079776446287,52.867741123825866,48.527947213144024,55.64842358600123,66.35797806135815,47.78957536462949,50.69369802658069,,73.92109635273992,Maintenance,Morning,Line C
499,29.006437355809744,56.83223014788808,48.85197751240936,55.667717261841794,43.42627446005275,49.5103496914155,57.114105794654954,,58.08036189402071,41.51934401969491,,Evening,
500,45.76240317977297,45.46585891616146,32.04356827369985,46.69909808298563,57.328290818217454,37.25767880923205,60.484826510505926,,42.657666780289624,48.584703626621526,Maintenance,Morning,Line B
501,65.98321807641034,57.33547813505866,50.08783654898148,47.623166830390154,,,28.952504942809853,,51.553249991994015,53.981472651225374,Operational,,Line C
502,49.42092250123091,42.64883199275412,48.140755190512294,34.006052378056886,72.77086498053305,37.654880015776044,39.68033716152821,45.597407956135996,,,Faulty,Night,Line A
503,37.63864203969538,62.543383607573396,,55.384349572164524,57.157342411708406,73.9436190058245,71.85094895036113,43.13284656996704,66.23884992811152,53.831681897589,Operational,Morning,
504,54.99095816137749,33.07729168356671,48.29614234611804,,,60.710805004028046,29.255136489836886,,61.21861504794252,48.13321037686555,Faulty,Morning,Line A
505,,53.511654676270844,53.41660231952626,47.286850219317024,,38.784698525749725,57.09352514455317,50.19458255518883,,45.76109957677647,,Night,Line A
506,46.94811154519248,60.46911794488139,46.647559181319735,36.58935286698431,57.43651775540173,,50.31395865532777,66.0757830639951,49.794394426494925,52.891836731187254,,Morning,Line B
507,38.210765087016746,47.8033054764904,56.09526045208601,34.446262661587575,52.00845093115709,51.00791072644806,50.412874555874396,,53.344385148485216,64.78071898356444,Maintenance,Evening,Line B
508,40.06410484405964,51.35924567218348,50.844667863899474,,59.56295002091346,73.24673305852818,49.82993925516169,55.05021088273767,50.84518475815327,42.864153300928244,Operational,Night,
509,31.792397221979837,,36.08041619048269,67.04102078059118,,46.54080670952829,58.89153824787806,38.78248897144112,42.331359619954476,50.68072269248621,Operational,,
510,60.287689914234804,55.01685045168788,52.48325142515882,50.78117735236016,54.002358555267755,52.016529051292544,,50.46079221633151,,,Maintenance,Night,Line C
511,45.19352058511758,75.39381622782861,49.601056162482884,35.95760433738411,48.658197893230756,55.19358745637888,66.73363946152523,44.10547600061282,,58.16837011430981,Maintenance,,Line C
512,36.19401294100349,45.63844558492515,47.42379514489006,49.30366546699892,56.89164457074335,43.16365717713612,47.262707478332395,49.857296470506114,,50.978271747079226,Faulty,,Line C
513,54.3600577522258,,53.92634115650968,54.535855235092185,34.17776833253522,50.50227699165681,54.79507548001609,57.2894119457045,43.07649225766206,43.40960725111355,Faulty,Night,Line C
514,44.258993247164014,,,45.92539892708398,59.07962313627049,51.23479809164594,48.757142228375635,47.88615770182031,57.46611364602157,53.2557781678707,Operational,,Line C
515,,41.477753570026756,55.181017020299755,,41.30713013011356,49.89132862965028,,79.18173555060093,48.15854184316798,38.69821270515317,Faulty,Evening,Line A
516,,29.253599624536317,49.08043217395734,50.160252822951605,,59.736222494278465,,,42.33879169389329,38.71937445192306,Operational,Evening,
517,,37.26414451403401,45.85373099428137,40.048260401007624,55.496831862902596,,,31.469815171024308,48.751131146499326,50.15697795957758,Operational,Morning,Line C
518,52.18659306757298,45.53679484765655,47.99360701174568,,60.40430892644839,30.449512296817172,46.310605609685375,52.13808793941063,40.82023895389264,67.311696317673,Faulty,Morning,Line C
519,43.64590119771263,49.58707312992717,55.56022096842291,,31.534269521955828,,60.2944055592704,46.631048732148614,41.53565698541021,59.256722095027214,,Evening,Line B
520,46.692251039769474,44.89839186349783,51.4945608966331,,73.81713531732547,58.27236107657423,61.59839966388344,44.940338010121444,,50.62331349619123,,Morning,
521,51.07169915259596,,48.24705470095987,53.99317601719131,53.6039339501808,55.042878533842725,,44.929913407299445,44.86099373351157,38.010486020061236,Maintenance,Morning,
522,67.84775039185095,50.13450364619293,47.75146944205148,40.71207918547541,79.35657902327779,39.26671967777104,,54.15836836286061,56.00212965744278,59.579320552156844,,,Line A
523,68.07608507769262,55.06157655460712,,47.430548748782186,53.07832372513885,70.68226041505824,,62.025765052252275,51.79914369546417,58.37830535229481,,Night,Line B
524,48.98005283364068,41.575673698736736,57.50872779401332,56.54431027105621,59.72056965739722,49.866953646213645,,34.412130049761586,58.19373268139407,,,Evening,Line C
525,40.342173671360406,44.614263267033756,45.332411880485594,35.17015568017582,41.82317603394866,38.66169643193646,,42.61302501670437,33.72995079133251,70.22590230569482,Operational,Evening,Line C
526,62.52540731029231,42.209805784800146,52.7242139665361,54.17465089821295,61.91085854773477,41.81394973339921,,44.52094695793065,36.641375958313866,57.24136559314498,Maintenance,Night,
527,62.907584241224285,75.87908973530685,38.002747349097866,56.989196850807886,45.90198756206467,,35.295104487687496,37.37230224301436,42.24125176833516,,Maintenance,Night,Line A
528,43.58918733461645,,60.26894618257914,,66.18787639660869,54.15826629455343,37.83103289659833,63.6337651353834,43.948437643940025,59.1041849968557,Maintenance,Evening,Line B
529,65.73734216555107,54.566880107303994,35.038411868353506,,63.227444668851355,48.308773143571834,,,56.963228620803235,52.78799812385461,Operational,Evening,Line B
530,,46.87331554267643,58.57898825291343,,,60.82112312993141,48.70965884870216,41.48337825665607,42.410293010966555,40.21259163690234,Operational,Evening,Line C
531,47.27589983396313,62.33724278336193,41.94904818969491,51.884757610181026,,,34.89958788014748,,48.06294620195038,55.402879440356955,Faulty,Night,Line C
532,,38.01607875047955,60.84198244043543,52.10303040221996,51.98393517177487,49.90817646614861,44.8224255277778,,54.75588435928582,32.53104308654445,Maintenance,Night,Line B
533,44.61239162653904,47.45053029596411,52.56170605694278,,42.28259185403218,45.02038153182158,,,46.528135048877374,,Maintenance,Morning,Line B
534,39.461645046356544,54.27814395152903,,44.38662003557794,46.70510699782014,66.74859672914064,47.25197695247312,27.987565265490815,30.011110931387503,50.34029586346681,Operational,Evening,Line C
535,56.13770855789909,53.75455857627253,,,44.60408779262868,58.94910556026825,33.679851149735825,40.95052167061934,31.929586050681838,47.25154699330208,Maintenance,Morning,Line B
536,,51.1410149222652,50.61883352887135,40.72446669188272,,35.02553331394252,63.6322897513225,,45.11113880956309,65.88940328444083,Operational,Evening,Line B
537,37.57753466450771,38.74412885968031,39.037796751314346,49.32128618300518,54.31631629637597,57.39675468117834,75.7199531749497,27.50567545799236,56.08735589124417,44.42869427427769,Maintenance,Night,Line A
538,,43.80227871746122,40.91230329192027,66.84524834603451,58.422973270139025,50.23195978557375,63.51015752487,34.874710347011245,,28.220322678053122,Faulty,Evening,Line C
539,43.00585459876712,51.61698526704753,51.02858577932334,,35.88943168933918,58.03154742614022,52.39627518238998,57.330542814659985,31.07237822409948,,Operational,Evening,Line B
540,38.12234760082473,46.026767474486384,55.34364898636383,50.91093606255913,41.48460020220681,50.06273156184418,34.68464684756357,61.50267395898296,,61.18549944255326,Operational,,Line A
541,44.73468312903957,44.76424011593417,42.35813213362154,58.76173931693076,42.905688426715244,,46.1754760233071,30.240367001083804,,38.208917856371514,Operational,,Line A
542,50.33902723682338,38.09592264325509,59.259751007146164,49.08924139646973,48.22404005241261,56.558921377875826,59.639069340758624,49.79901248230348,42.28799700450709,32.260303838878706,Maintenance,,Line A
543,43.1395024296482,43.827877533520386,51.070574529922965,46.54853118861973,56.87932972051428,43.87016728729311,49.42958833147058,61.839874431968894,53.418252139549665,49.39962458311435,Faulty,Evening,Line A
544,43.98055558064823,43.66768603285023,41.493867470480524,,57.55665838744314,47.781117287077315,36.502269306187685,67.68169293059783,53.19965191145163,35.9305659948683,,Evening,Line A
545,45.58151072759176,,,,59.760407193559466,63.99486426972343,43.7134569492543,47.22486381139767,39.6369075262623,47.96538858919695,Faulty,Evening,Line A
546,,56.59649998082371,60.90183471020447,42.519039353783526,30.326749357740056,49.78755220723758,52.935375299686406,52.49417687685042,,51.247520996639345,Operational,Evening,Line A
547,65.15444808352248,,46.26631574996915,44.99802182904004,,66.3673996183064,48.166992904738024,49.80205655479292,45.17686429063697,60.98983357441965,Faulty,Night,Line C
548,69.59837254744676,54.50613049431388,,50.367828331742345,26.15693211214254,57.451508642848175,,54.28342050660725,42.88537805916295,46.15543121022908,Maintenance,Evening,Line C
549,45.88975063496827,60.21622984073039,46.212401633969066,70.82660322109797,,37.243173400042686,48.71453706748043,43.48324877843584,28.056175301799758,65.9947094011379,Maintenance,Night,Line C
550,57.03142542220004,55.33207317899313,51.654036602997046,,45.163828604445634,58.41780774784013,39.487799702174975,24.682306837491865,,48.58242445972461,Faulty,,Line A
551,51.35563416414709,57.28518643514536,56.37605812231209,,61.955313880867095,34.81030219186685,55.045818144773904,56.265383633369424,37.6043771391976,34.971293913176105,Faulty,Morning,Line B
552,42.54057873524398,,,,41.43651481718796,43.883662633054406,61.18632334154212,50.13043374376952,48.20748974643088,48.899945012989484,Maintenance,,Line A
553,62.92060334326523,42.50828273396758,63.15508290940104,52.10496298921504,48.395806180246524,75.00900497934282,39.44360510201403,46.46314240432994,37.67568760835999,,Faulty,Morning,Line C
554,66.89188933651678,,,,46.347590225101534,33.28830227505935,,54.68978078148468,45.08043095130517,63.28056888986968,Faulty,Night,Line C
555,,54.06622034222674,,56.386771398803006,,,50.75576372670038,60.48864141875362,49.70783594146015,57.75115121589086,,Morning,Line A
556,39.54470514325947,49.73739206730148,43.75489544911423,,50.31491562261996,,60.87710426157866,56.91618575121388,,,Operational,Morning,Line C
557,49.972138893330985,44.66909597984167,46.55936043295773,46.25465849249749,40.20074425217756,30.4266141086601,,51.93379451924159,,50.15682236471624,Faulty,,Line B
558,69.00268424310966,,66.4354150912053,,,42.760352695322126,43.55659732978016,22.608597938625273,61.861454740422985,65.40323979819885,Operational,Evening,Line B
559,44.4682275465273,47.460482936027645,42.46137886309039,,61.24932545303241,32.57228026118959,54.094385306422524,47.233282282808545,51.13394391966689,54.58994001674291,Maintenance,Night,Line B
560,48.11797561227179,48.964131465942195,47.86124832445361,59.70316201788282,54.18759960127497,,37.290482789077174,46.214202567868455,58.98669160339174,,Maintenance,Night,Line A
561,56.59531469589138,67.66511800327633,60.386060692088165,50.93158337699742,44.890108298042726,24.464504039441017,48.316150775271474,46.73987504183151,53.90366194395376,48.460947730253125,Maintenance,Evening,
562,,,,54.76651040800557,67.15907631132694,49.024746162543764,53.27811073574124,59.52478156952805,41.891060637997505,53.66814043285442,Faulty,Night,Line C
563,42.59509893667841,58.648244384910114,51.514030479517324,52.9845181398144,42.17401402581411,,70.84712921231016,39.92088304571794,46.60240992352476,52.31607474168092,Maintenance,Evening,Line B
564,57.86406211995816,44.40453714710531,21.6696970985726,63.59189494164025,57.60506119584143,32.57052469513335,43.92431208220444,65.68182429527326,64.47796418457867,59.38640022678945,Operational,,Line C
565,48.238875660401376,,48.69074194873873,61.282397832688375,,41.94200345115795,60.10274586836016,,63.78467355453808,43.28487793019454,Operational,Morning,Line A
566,49.452216396611746,40.77587015156047,50.07362681423567,35.21453063001201,45.123665790450374,35.63746135071882,,,32.697372695156545,63.33885745500573,Faulty,Evening,Line B
567,74.97415126419854,50.46006386736341,,78.24330591003047,36.8103150169749,50.20106466869098,51.796222726319236,63.45147620452415,53.59738975126788,45.01366104211549,Operational,Evening,Line A
568,40.48815629612044,46.581781797538646,,50.47825319784683,44.35803820139513,35.059622067102495,62.55145788374904,45.02327476570961,37.318631950246875,48.31740865512459,,Morning,Line A
569,50.68371565967659,32.53533274420967,53.316476671257625,39.528424313097354,67.11028809190788,,46.001000098906836,42.5483222968265,,56.127907415832894,Maintenance,,Line C
570,49.745058714148,47.82841192863143,50.58370290817896,43.961410687630455,46.56794073156962,29.14207561094996,59.737262308523675,52.98797780321762,42.265441559665696,68.98734981355238,Operational,Evening,Line A
571,50.87016480392386,,58.567374214704586,53.980482165092624,53.94579985484219,45.7424439534841,,47.38241709778905,55.559414516458425,30.95055545989361,Maintenance,Morning,Line B
572,45.661265370208106,67.22155097808195,42.32932544599699,43.961617025068136,45.52038661550025,37.85193864111356,27.91719223771748,,51.35859424081657,49.474949314613475,Maintenance,Night,Line A
573,,50.430408708503876,60.22841471550764,48.09553814070783,44.259174229127304,47.188745151119136,55.793467597567755,64.1202687854325,43.71856260830822,50.989337870288836,Operational,Night,
574,53.3835744193596,40.07421993271177,50.20417167212918,35.34326142657905,32.30949696260601,53.66746407892257,46.16125258669217,52.02280407621219,49.8210502299165,40.235999513362025,Operational,Night,Line A
575,49.547456980356635,37.668986949851444,63.909723580014,36.440296551400365,,39.57728411952752,,46.68568628718497,44.8133328037879,58.532015450515544,,,Line A
576,50.29430591677552,,40.186740634825355,35.95183056072493,51.07207962040134,,56.26434672453944,,52.0507533923463,33.76617470058757,Faulty,Morning,
577,68.88436939614257,48.357580149679684,56.97586970339199,41.63908329780374,53.08009902217341,36.97155236475255,54.520678382596714,46.44025915614167,,56.97974030130098,Operational,,Line C
578,37.6745968877972,43.15508269387203,54.573242810867654,70.98221474546747,48.61917665338518,55.91136117923932,48.930285301415196,69.422455947563,,50.94621044669358,Maintenance,Evening,
579,33.744559664379395,24.934284294632832,52.97462053117817,51.39497796147459,47.15163062257798,48.93805909960247,80.98299434071258,47.418248619685656,55.10124361250075,,Maintenance,Night,Line C
580,,,,68.18898532200325,61.77184963184339,,26.957880640560333,46.389907767474305,77.03027564405083,,Faulty,Evening,Line C
581,61.032175720536586,64.419424019526,,41.58178368131848,25.646876682171115,56.84163208608955,,51.76150451887692,37.50179660410636,47.34762459529798,Maintenance,Evening,Line C
582,50.33719054901053,52.68593581044298,38.85177812647586,61.96910948761352,44.03105215268029,33.255305395467545,,50.3437530902646,51.6058943317176,63.621324036850794,Faulty,Evening,Line C
583,,48.803803756312284,38.96815618766907,58.20553502887897,51.843090640781035,45.79972272705837,30.953253065345365,64.44412195055088,37.72320035543943,,Maintenance,Night,Line A
584,53.58344511076003,,,28.76052417299335,57.20996952905636,44.54813755273678,79.2727009247333,40.05644934369127,40.785489765710786,44.346070297145985,Operational,Night,
585,52.43134655138489,45.29796661214689,56.123322140025124,40.21411610011346,36.18408281536419,32.01785260590893,,44.81930980524943,46.99019687606778,43.68562972516817,Operational,Night,Line A
586,,62.28030209608135,46.65197012555498,32.060788868080365,44.33294891944947,44.00178606082939,43.42865037721942,43.022810961017555,43.465371042751926,,Maintenance,Morning,
587,43.64458901184443,52.08322508625592,53.60368715904861,40.8935491281751,62.71065326007033,40.19937698159386,,53.807780713650516,41.825918655856604,53.21291470757388,Faulty,Night,Line C
588,25.963313988994695,63.924559414830675,56.72293408040402,34.99523450836998,35.21222876153715,66.72265904097527,42.626200965020416,41.65815151267376,27.339479058507173,46.49221794398446,Operational,Morning,Line A
589,47.722803851642475,,36.00921571815525,34.7971320775939,54.509626347764765,60.06730071227065,34.28847648882117,60.81514086299741,50.375418414868214,60.91805339074646,,Morning,Line C
590,49.29779638482383,24.777220825120494,,60.6014381867127,41.06253980916286,46.12035031092548,48.23866496449022,21.00486120131518,66.71347575437477,40.98624320102826,Operational,,Line B
591,55.05735432472799,,62.5761905635936,,47.65075728479025,41.0648490748072,57.978507013821385,,56.45890420275892,39.00955248445128,Maintenance,Night,Line C
592,62.5228366195664,51.61299542662695,56.44123767850109,,32.47622904859003,41.39270836604662,56.72389337611382,51.66655817359844,61.809899053056725,54.03274563037172,Operational,,Line A
593,,42.03935862279366,51.02917390523237,26.859559339998945,66.73441885622985,54.41746736377557,,,62.445651603552555,72.31498911027748,Maintenance,Night,Line B
594,36.79121644622683,57.71401794903767,50.01109944687293,34.55566151751756,54.928839718518695,58.33603204837348,43.98873447331153,61.65916520255223,,35.052438535503555,Faulty,,Line C
595,51.365973955887526,50.25385277972272,42.834265115758946,58.09594435971886,55.30894314215949,58.581390709340155,48.76863564647732,56.02580267978341,45.54349696970006,70.53818690086595,Operational,Evening,Line B
596,41.87454229878014,71.05297429458312,50.34887947089408,36.24489110431257,63.68079350488601,,58.51124098380238,62.238559185425935,53.37955554145025,44.077591551871855,,Night,Line C
597,59.7571337766925,50.007555074545955,56.85857818608419,28.462694262085385,54.46981717009852,,66.5330963717853,56.23087347889095,52.398577458492966,54.86309993350221,Faulty,Night,Line B
598,40.01559147123282,66.23256690528054,69.91370418416905,53.92913510548216,65.90403568573639,44.308518013274664,42.02886433775019,50.40924748728923,54.349410383678986,46.060133187568795,Maintenance,Night,Line A
599,55.37768190368484,53.06389482073414,40.01693224708945,55.18793017451721,,51.71469317590391,61.52648103261693,,54.67950422131852,38.29719293603225,Faulty,Night,Line C
600,38.85918641766912,43.6906916626221,40.579398164257555,,47.85849689288811,58.371544863313844,46.78840961294298,,61.4006784649516,41.629098663849604,Operational,Night,
601,49.41279572895371,,51.99610418402783,,,,71.78562173991662,,48.52659773378494,59.63925423055571,Maintenance,,Line C
602,,53.99228192939327,,,46.82239105982604,,,34.93465969809601,30.344441085234948,44.12884729379852,Maintenance,Evening,Line A
603,33.66077040940713,45.75168652474362,55.0249969612929,41.09251136447736,,50.69337161715348,58.625434846151705,33.050265614833876,58.20232398305984,,Maintenance,Morning,
604,59.54085102156628,62.18480214871686,72.02013924659616,46.439079513809446,51.09571580077858,,,,36.54985516069331,41.38950327834424,Faulty,Morning,
605,63.77180936504561,60.2003650690209,46.36868353182922,58.544020011207195,53.412158424920335,65.00274609000988,50.745095938267724,60.25632113872582,,55.98099155047466,Operational,Night,Line B
606,50.49328165794844,57.22446985220979,46.34719141796115,73.87967705524733,,47.27066679774487,41.64310994979964,,58.67187412827739,,Operational,Morning,Line C
607,,34.91444031787144,51.849705750731566,,67.07329809559224,42.291811972713106,37.21647371197676,,36.634314996850804,63.36657357758983,Operational,Evening,
608,,53.20216577948829,62.21294945685148,,,46.66962380946239,46.89609008622435,34.52198443690969,52.64254763607339,49.596660897859564,Maintenance,Night,Line B
609,57.45360724077876,,48.37296298430908,41.288069699923696,,57.38237230816162,38.566610089161394,50.874737536807395,52.33042951529484,,Maintenance,Morning,
610,44.12143695092,52.306108487662144,38.66578981707377,,41.046456263408004,60.62853693033216,73.378277453883,41.392431982981805,55.342078623746744,42.732580951179806,Operational,Morning,Line C
611,60.4095417379779,37.34741590914785,54.805867584277124,41.27011033110647,47.930154109016314,39.68974724852693,,41.63019645560413,,46.55901971737667,Faulty,Evening,Line B
612,48.855276282011374,51.477559074001285,42.38175328341151,52.10367113540887,65.3033456435441,42.219052141672854,61.71810143273845,,41.83845010971956,35.449453949094476,Maintenance,Night,Line C
613,,44.52592477233127,,50.34807540499832,41.97800591964821,,60.899049590908305,44.28816025915813,50.43828799460428,59.55802745112481,Operational,,Line C
614,,49.540711712598394,49.8343159017748,56.83324511516092,55.907443355103254,,50.636490614965176,46.282209884765116,35.223875930805555,,Faulty,Evening,Line B
615,,41.16280859308937,42.26970290397297,41.29272228356258,57.24591778723123,54.4848545419644,48.414623075835436,40.81980938361035,,34.353778726641956,Maintenance,Night,Line A
616,51.43426566857493,,37.48800863366322,34.674817231703365,65.7943789169486,,61.35947845943822,,,54.38412699496645,Maintenance,Evening,Line A
617,41.1600114325356,51.32497143495645,,36.795065565949685,53.37482074726399,47.36692193122084,48.429751715552925,37.89839056585842,,58.76714186386116,,Night,Line C
618,59.641558841719785,46.94555297558318,32.7081711049658,69.52917382489511,49.38902491994132,42.51200203979946,54.16801574483114,61.67120788003297,49.76949443914534,62.78575167939374,Operational,Night,Line B
619,,39.23618812597942,,59.575371632797676,,,,45.23446198566475,47.01179910970796,46.41755622092492,Maintenance,Night,Line C
620,44.477387478873915,39.02856350371186,72.91911266818687,68.67462004161351,38.37934179743717,,,51.2918747333171,49.36726040103084,43.40251358746034,Maintenance,Evening,Line A
621,59.838523436061465,,,36.95410556199528,41.064049862808794,33.586198843979034,50.122235484151695,,47.34439487481459,63.70101853610371,Faulty,Night,Line A
622,61.992995729215856,49.677231058973824,49.1291527385685,68.79874549421008,55.20756120358711,46.721935401234774,,53.93873218164743,58.293237725828625,,Operational,Morning,Line B
623,52.912027551380326,46.36426705084971,48.159676008009974,25.121779424376687,,59.693693024080545,43.68597444433442,50.52526368215316,,53.60441676292773,,,
624,,40.60758459317993,63.32551467665128,,43.950932360718255,54.97788309417778,55.374120028203805,56.42301235011176,33.05744104004923,60.06606541032628,Maintenance,,Line A
625,44.30301037074268,46.42172066558733,76.37881752260199,53.01873380721012,46.13677524552824,,,36.547903291913975,39.96561096500496,,Operational,Evening,Line B
626,64.16411791700293,57.732399866657595,48.4216249015974,53.08292063638821,43.99614307128894,,50.73336744778137,59.687698956813534,59.67178122438949,54.93977382205645,,Night,Line A
